0.9954996849779485,0.9923594651625618,0.9889192243457043,0.9834188393187524,0.9815187063094419,0.9813186923084618,0.9796585761003274,0.9792585480983671,0.9795185662996411,0.9789185242967009,0.9793185522986612,0.98133869370856,0.9846389247247309,0.9848789415259072,0.9900793055513888,0.9910593741561913,0.9917194203594253,0.9934795435680501,0.9949996499754985,0.9964397507825551,0.9973598151870633,0.9975198263878473,0.9982398767913756,0.9988799215945121,0.9990599341953939
-0.3453579052847122,-0.25592878200380487,-0.09666129336760643,-0.0706951887189764,-0.05891749807577806,-0.01632321119969793,0.04133228771838082,0.09698223906824088,0.11616927344283257,0.09648266747992285,0.06716188152601688,0.03593139604118556,-0.004167937379282449,-0.006520571021943478,-0.07111633918587257,-0.06485717190200257,-0.06225765695116103,-0.08620514384466804,-0.06953339432753891,-0.04769165976851264,-0.046573432666753845,-0.03624798501285231,-0.035449251368739,-0.059149856954065605,-0.09852016439390643
-0.08865478716228647,-0.08097766767638359,-0.07827963846408559,-0.07282226119375523,-0.06491213009406316,-0.040016678726039645,-0.04400240369875286,-0.041549649869390914,-0.035761150832096744,-0.02575391520830017,-0.015047644743135469,-0.008952551477171111,-1.2263769146869663e-05,0.0025508639825364554,0.005996983112789955,0.001962203063489376,0.0038753510503917177,0.002771611827178999,-0.000809408763689512,-0.006254522264872997,-0.014802369360199186,-0.024821868753142518,-0.035638513140628714,-0.0440882500827805,-0.052685152254693834
-0.02004646430903334,-0.0519033663847428,-0.10283493022761458,-0.09322319571192139,-0.11512519549933953,-0.12042455623547998,-0.11862368465007522,-0.12614300681780233,-0.12593953566059812,-0.12404452070394956,-0.12305753374736184,-0.11349135247581899,-0.1122097878737266,-0.1085958971711436,-0.10641237833487716,-0.10352733953869753,-0.1009095464415325,-0.09371517074874358,-0.07915028015245174,-0.06136021987032525,-0.04105562051110745,-0.017295048362360843,-0.0001822129766010372,0.021233885539881703,0.036643029594424226
-0.3028832808332429,-0.2679073584609629,-0.21730209879672213,-0.18179031343157503,-0.1542126796770339,-0.11608554497507761,-0.0064689766706494956,-0.001025863837696317,0.00560000965518892,0.004405180008930865,-0.008520704346041907,-0.02633814885887731,-0.005998286203941827,-0.0005310353983368765,-0.0018224169352015762,-0.0021844865249768253,-0.004574145817492825,-0.024513318126410666,-0.03629747637495939,-0.05337991962055111,-0.07940910242948696,-0.13819242791797914,-0.1474177196857237,-0.17492668090807062,-0.19172067538047488
0.0314832548507511,0.034901138327199765,-0.050041549602311,-0.1597298616332291,-0.2153720338200572,-0.2646379908458971,-0.3055544563597272,-0.34575864297679815,-0.3629588592985372,-0.36675768008125265,-0.2697030852228509,-0.16357616767572847,-0.10157624681782806,-0.04750636434384592,-0.005534670834817179,0.00653555458826327,0.007527996517747715,0.018751137667682327,0.022877606742906842,0.023676150528273432,0.02763768746784856,0.027786026143273634,0.028407858810494346,0.026726761900993212,0.026299130755939037
-0.40866386486140394,-0.4262547003969872,-0.2732342223826212,-0.06257494441016587,-0.01913920160191862,0.08678999266563436,0.14527864768268972,0.13746696625027632,0.1703668346973699,0.19425591114939977,-0.012282151879576708,-0.2495896247831706,-0.3267401655471087,-0.28700653107791896,-0.29116267157176623,-0.33261929985913363,-0.3568576318148481,-0.3947634958147548,-0.42720933210705847,-0.4199215339301724,-0.41029372387859897,-0.42604514709477626,-0.4244036462274585,-0.4238681211218086,-0.4226806524092809
-0.15836474014808566,-0.15405397059339576,-0.1545253886374004,-0.15483636874056905,-0.1545347229532933,-0.1546662455697091,-0.15496592623784955,-0.15577738007509556,-0.1565408990420044,-0.15761378390707792,-0.15858300873776188,-0.15974242902761682,-0.1605663754079376,-0.16140365652524824,-0.16225988700564964,-0.16191037653086282,-0.16265501631750712,-0.16242622030389153,-0.16243043127346735,-0.16216514019019534,-0.16217987858371052,-0.16243604589956828,-0.1626739656805979,-0.1633638628627574,-0.16441730708495628
-0.0008630356545274998,-0.08429098979034699,-0.10005694861121717,-0.17683541851358264,-0.18550100100393951,-0.22298610336466496,-0.26930939534665277,-0.3473454314884724,-0.3308596891897446,-0.339266948082828,-0.3649114361030712,-0.3670602187531191,-0.3657333748216688,-0.3586881858051184,-0.349623375937157,-0.34065250192274965,-0.3340300242471923,-0.30725830598430104,-0.27824386921780797,-0.24319875065314778,-0.2051265492077099,-0.14366514216604342,-0.13718039793575976,-0.11103452729717211,-0.09589559029877481
-0.5274996617507781,-0.5833615207685023,-0.6370754972263564,-0.700175889595454,-0.7512346096603978,-0.7927716141252876,-0.8185123799215263,-0.8320254363414964,-0.8630598024624544,-0.8700953862806117,-0.8709748342578812,-0.8755919361385469,-0.8712792585577054,-0.8577323772155325,-0.8280848329048844,-0.7991814368826953,-0.7483764037342715,-0.6958632120146124,-0.6390373427141118,-0.5860506020836153,-0.5446319848464349,-0.5257407657962387,-0.4874678663239075,-0.42272696522798003,-0.3833378433229605
